seq	wall	pid	ep	final_branch	reason	is_clean	gsucc	ret	steps
1	1783823635.144881	312	1	RCCA	success	1	1	4.1960	252
2	1783823683.129800	540	1	RCCA	success	1	1	4.1494	376
3	1783823723.420374	236	1	RCCA	success	1	1	2.3486	520
4	1783823735.349491	274	1	bridge	max_steps	0	0	-4.4257	600
5	1783823738.870203	388	1	bridge	max_steps	0	0	-5.3517	600
6	1783823748.148645	426	1	bridge	max_steps	0	0	-3.8091	600
7	1783823762.045350	198	1	RCCA	max_steps	1	0	-3.0421	600
8	1783823768.004067	616	1	RCCA	max_steps	1	0	-5.3592	600
9	1783823778.325786	73	1	RCCA	max_steps	1	0	-2.4918	600
10	1783823778.749324	654	1	RVA	max_steps	0	0	-13.4736	600
11	1783823794.948078	160	1	RVA	max_steps	0	0	-3.0890	600
12	1783823795.118315	578	1	RVA	max_steps	0	0	-14.8481	600
13	1783823814.373570	122	1	RVA	max_steps	0	0	-15.3891	600
14	1783823814.863199	502	1	RVA	max_steps	0	0	-13.7311	600
15	1783823841.865470	464	1	RVA	max_steps	0	0	-14.4501	600
16	1783823851.721857	160	2	RCCA	success	1	1	4.2963	155
17	1783823854.142286	388	2	RCCA	success	1	1	3.7485	312
18	1783823855.801097	350	1	RVA	max_steps	0	0	-12.3870	600
19	1783823894.872957	312	2	RVA	max_steps	0	0	-3.8398	600
20	1783823896.179403	540	2	RVA	max_steps	0	0	-3.2562	600
21	1783823931.418324	122	2	RCCA	success	1	1	3.4570	343
22	1783823971.297851	160	3	RCCA	success	1	1	4.6602	288
23	1783823978.905997	426	2	RCCA	max_steps	1	0	-3.9997	600
24	1783823981.812606	236	2	RCCA	max_steps	1	0	-1.7806	600
25	1783823982.163563	274	2	RCCA	max_steps	1	0	-1.9910	600
26	1783823990.817883	616	2	RCCA	max_steps	1	0	-3.2112	600
27	1783824006.526949	198	2	RCCA	max_steps	1	0	-4.9218	600
28	1783824015.064353	73	2	RVA	max_steps	0	0	-6.9665	600
29	1783824032.844095	502	2	bridge	max_steps	0	0	-4.9132	600
30	1783824054.897454	578	2	RCCA	max_steps	1	0	-2.8118	600
31	1783824056.106431	274	3	RCCA	success	1	1	4.5528	190
32	1783824065.978702	654	2	RCCA	max_steps	1	0	-1.7134	600
33	1783824088.703769	464	2	RCCA	max_steps	1	0	-7.9879	600
34	1783824092.218312	388	3	RVA	max_steps	0	0	-11.0400	600
35	1783824096.985079	540	3	bridge	max_steps	0	0	-3.9430	600
36	1783824120.546859	350	2	RCCA	max_steps	1	0	-1.8467	600
37	1783824124.111536	312	3	RVA	max_steps	0	0	-8.6736	600
38	1783824147.061920	616	3	RCCA	success	1	1	3.7649	407
39	1783824169.017537	122	3	RCCA	max_steps	1	0	-2.3246	600
40	1783824188.906945	578	3	RCCA	success	1	1	3.7846	347
41	1783824216.276100	426	3	RVA	max_steps	0	0	-7.4458	600
42	1783824242.986575	236	3	RVA	max_steps	0	0	-9.4047	600
43	1783824244.566802	160	4	RCCA	max_steps	1	0	-1.1269	600
44	1783824254.902625	198	3	RCCA	max_steps	1	0	-2.1660	600
45	1783824262.707937	502	3	RVA	max_steps	0	0	-5.6007	600
46	1783824263.423290	73	3	bridge	max_steps	0	0	-6.5799	600
47	1783824284.884814	198	4	RCCA	success	1	1	4.5069	78
48	1783824315.026031	540	4	RCCA	max_steps	1	0	-3.0231	600
49	1783824315.305624	274	4	RCCA	max_steps	1	0	-1.7398	600
50	1783824329.843757	464	3	RCCA	max_steps	1	0	-2.6617	600
51	1783824331.926898	350	3	RCCA	max_steps	1	0	-3.5941	600
52	1783824332.137325	654	3	RVA	max_steps	0	0	-12.7209	600
53	1783824348.649417	388	4	RCCA	max_steps	1	0	-1.5801	600
54	1783824360.415586	312	4	bridge	max_steps	0	0	-3.5188	600
55	1783824402.951930	616	4	RCCA	max_steps	1	0	-2.0956	600
56	1783824413.362134	122	4	RCCA	max_steps	0	0	-6.7024	600
57	1783824417.697882	578	4	RCCA	max_steps	1	0	-2.3445	600
58	1783824431.667959	426	4	RCCA	success	1	1	4.3247	523
59	1783824476.607600	236	4	RVA	max_steps	0	0	-8.1095	600
60	1783824497.028359	160	5	RCCA	max_steps	1	0	-1.7949	600
61	1783824500.423045	502	4	RCCA	max_steps	1	0	-2.7745	600
62	1783824530.000159	122	5	RCCA	success	1	1	4.6707	277
63	1783824535.396368	73	4	other	max_steps	0	0	-11.4183	600
64	1783824544.884785	540	5	bridge	max_steps	0	0	-5.4910	600
65	1783824547.090210	274	5	RCCA	max_steps	1	0	-2.4373	600
66	1783824559.048345	198	5	RVA	max_steps	0	0	-17.5480	600
67	1783824577.100172	654	4	RVA	max_steps	0	0	-7.4404	600
68	1783824592.907424	388	5	RVA	max_steps	0	0	-9.4548	600
69	1783824594.993857	464	4	RCCA	max_steps	1	0	-1.7121	600
70	1783824596.422877	350	4	RVA	max_steps	0	0	-13.8033	600
71	1783824631.406567	578	5	bridge	max_steps	0	0	-4.2882	600
72	1783824646.008381	312	5	RVA	max_steps	0	0	-13.1769	600
73	1783824649.229028	616	5	RCCA	max_steps	0	0	-7.0584	600
74	1783824709.981354	426	5	RCCA	max_steps	0	0	-3.3663	600
75	1783824725.664683	236	5	RVA	max_steps	0	0	-5.8618	600
76	1783824758.353553	198	6	RCCA	max_steps	1	0	-4.0214	600
77	1783824763.889677	122	6	RCCA	max_steps	1	0	-2.3308	600
78	1783824764.036920	274	6	bridge	max_steps	0	0	-5.2613	600
79	1783824765.056428	160	6	RCCA	max_steps	1	0	-1.2686	600
80	1783824766.666836	502	5	RCCA	max_steps	0	0	-7.2188	600
81	1783824791.239845	654	5	RVA	max_steps	0	0	-5.2500	600
82	1783824791.924318	540	6	RCCA	max_steps	0	0	-2.8989	600
83	1783824794.080190	73	5	RVA	max_steps	0	0	-10.6124	600
84	1783824801.137567	350	5	RVA	max_steps	0	0	-5.7902	600
85	1783824830.547620	388	6	RCCA	max_steps	1	0	-1.9604	600
86	1783824844.139824	464	5	RCCA	max_steps	1	0	-1.5425	600
87	1783824883.707947	578	6	RCCA	max_steps	0	0	-3.3285	600
88	1783825043.415361	198	7	RCCA	max_steps	1	0	-1.4558	600
89	1783825043.415361	274	7	RCCA	max_steps	0	0	-2.3868	600
90	1783825043.415361	540	7	other	max_steps	0	0	-28.9355	600
91	1783825043.415361	73	6	RCCA	max_steps	1	0	-3.8618	600
92	1783825043.415361	122	7	RCCA	max_steps	1	0	-4.6238	600
93	1783825043.415361	160	7	RCCA	max_steps	0	0	-3.7505	600
94	1783825043.415361	350	6	RCCA	max_steps	1	0	-3.7731	600
95	1783825043.415361	426	6	RCCA	max_steps	1	0	-3.9395	600
96	1783825043.415361	616	6	RVA	max_steps	0	0	-11.9871	600
97	1783825043.415361	312	6	RCCA	max_steps	1	0	-1.3046	600
98	1783825043.415361	236	6	other	max_steps	0	0	-24.6934	600
99	1783825043.415361	388	7	RVA	max_steps	0	0	-4.3267	600
100	1783825043.415361	502	6	RCCA	max_steps	1	0	-1.8067	600
101	1783825043.415361	464	6	RCCA	max_steps	1	0	-2.6894	600
102	1783825043.415361	578	7	RCCA	max_steps	1	0	-1.9142	600
103	1783825043.415361	654	6	RCCA	max_steps	1	0	-2.0948	600
104	1783825293.374288	160	8	RCCA	success	1	1	2.8291	515
105	1783825320.971661	122	8	other	max_steps	0	0	-8.1395	600
106	1783825336.934284	388	8	bridge	max_steps	0	0	-4.3277	600
107	1783825352.896420	502	7	RCCA	max_steps	0	0	-4.1836	600
108	1783825358.621457	312	7	RCCA	max_steps	1	0	-2.5199	600
109	1783825358.728070	616	7	RVA	max_steps	0	0	-7.7593	600
110	1783825359.165005	464	7	RVA	max_steps	0	0	-4.5785	600
111	1783825359.266418	274	8	RCCA	success	1	1	5.0119	533
112	1783825364.832196	73	7	RCCA	max_steps	1	0	-3.7453	600
113	1783825373.951500	578	8	RVA	max_steps	0	0	-11.2202	600
114	1783825376.502244	540	8	RVA	max_steps	0	0	-7.3307	600
115	1783825379.423998	236	7	RCCA	max_steps	0	0	-6.5764	600
116	1783825380.539995	426	7	bridge	max_steps	0	0	-2.3202	600
117	1783825389.721895	198	8	RCCA	max_steps	1	0	-0.9736	600
118	1783825393.102401	350	7	bridge	max_steps	0	0	-7.6355	600
119	1783825501.636777	464	8	RCCA	success	1	1	3.3592	328
120	1783825530.894515	654	7	RVA	max_steps	0	0	-13.5551	600
121	1783825577.955926	198	9	RCCA	success	1	1	4.4694	340
122	1783825617.490268	122	9	RVA	max_steps	0	0	-6.9669	600
123	1783825619.586863	160	9	RCCA	max_steps	0	0	-3.7102	600
124	1783825640.003736	388	9	RCCA	max_steps	1	0	-2.9710	600
125	1783825651.852774	426	8	bridge	max_steps	0	0	-5.9182	600
126	1783825659.189199	578	9	bridge	max_steps	0	0	-7.1401	600
127	1783825666.432805	274	9	bridge	max_steps	0	0	-4.0598	600
128	1783825670.069238	73	8	RCCA	max_steps	1	0	-4.3493	600
129	1783825682.954135	616	8	RCCA	max_steps	0	0	-10.8437	600
130	1783825684.549610	236	8	RCCA	max_steps	1	0	-3.0762	600
131	1783825686.551276	350	8	RVA	max_steps	0	0	-4.5794	600
132	1783825689.272765	312	8	RVA	max_steps	0	0	-10.6968	600
133	1783825694.143396	502	8	RVA	max_steps	0	0	-13.0433	600
134	1783825718.685282	540	9	RCCA	max_steps	0	0	-14.1268	600
135	1783825784.572688	464	9	bridge	max_steps	0	0	-3.4371	600
136	1783825817.418276	236	9	RCCA	success	1	1	3.7806	301
137	1783825885.978748	198	10	RCCA	max_steps	1	0	-1.7945	600
138	1783825892.796805	654	8	RVA	max_steps	0	0	-18.5369	600
139	1783825924.685808	578	10	bridge	max_steps	0	0	-5.7205	600
140	1783825937.055222	388	10	RCCA	max_steps	1	0	-3.9112	600
141	1783825946.829816	160	10	RCCA	max_steps	0	0	-10.1593	600
142	1783825947.861071	122	10	RCCA	max_steps	1	0	-1.2133	600
143	1783825977.657024	312	9	RCCA	max_steps	1	0	-3.8266	600
144	1783825982.294553	350	9	RCCA	max_steps	1	0	-3.4108	600
145	1783825986.463251	426	9	other	max_steps	0	0	-17.5473	600
146	1783825995.419509	274	10	other	max_steps	0	0	-7.8744	600
147	1783826022.842633	540	10	RVA	max_steps	0	0	-6.8225	600
148	1783826038.237337	73	9	RVA	max_steps	0	0	-18.7130	600
149	1783826044.598536	502	9	RCCA	max_steps	1	0	-1.3311	600
150	1783826077.024203	616	9	RCCA	max_steps	1	0	-1.6480	600
151	1783826117.199351	464	10	RVA	max_steps	0	0	-12.5316	600
152	1783826130.201637	73	10	RCCA	success	1	1	4.5062	168
153	1783826162.548766	236	10	RCCA	max_steps	1	0	-1.9748	600
154	1783826185.513273	122	11	RCCA	success	1	1	4.8260	425
155	1783826226.486979	198	11	bridge	max_steps	0	0	-11.2921	600
156	1783826229.545790	578	11	RCCA	max_steps	1	0	-3.6503	600
157	1783826236.692525	654	9	bridge	max_steps	0	0	-11.0380	600
158	1783826272.733366	312	10	RCCA	max_steps	1	0	-3.5377	600
159	1783826286.315768	160	11	RVA	max_steps	0	0	-7.2620	600
160	1783826305.775343	654	10	RCCA	success	1	1	4.1178	156
161	1783826325.182236	426	10	RCCA	max_steps	1	0	-1.9839	600
162	1783826328.943495	274	11	RCCA	max_steps	1	0	-2.2916	600
163	1783826343.491597	350	10	RVA	max_steps	0	0	-15.6170	600
164	1783826360.797743	540	11	RCCA	max_steps	1	0	-1.5245	600
165	1783826372.324812	502	10	RVA	max_steps	0	0	-8.2673	600
166	1783826391.463466	616	10	bridge	max_steps	0	0	-2.8991	600
167	1783826414.490057	464	11	RVA	max_steps	0	0	-4.0209	600
168	1783826425.355548	73	11	RCCA	max_steps	1	0	-3.0473	600
169	1783826438.192189	122	12	bridge	max_steps	0	0	-3.7280	600
170	1783826453.436552	388	11	RCCA	max_steps	1	0	-1.1510	600
171	1783826477.481937	236	11	RCCA	max_steps	1	0	-2.6738	600
172	1783826495.234970	198	12	RCCA	max_steps	0	0	-5.2448	600
173	1783826506.417773	578	12	RCCA	max_steps	1	0	-3.0754	600
174	1783826563.159779	160	12	RCCA	max_steps	1	0	-3.7233	600
175	1783826572.866433	540	12	RCCA	success	1	1	3.5905	466
176	1783826575.219419	312	11	bridge	max_steps	0	0	-5.1859	600
177	1783826600.463089	236	12	RCCA	success	1	1	4.2439	261
178	1783826610.207442	654	11	bridge	max_steps	0	0	-3.0183	600
179	1783826636.048783	274	12	RCCA	max_steps	1	0	-2.0061	600
180	1783826642.344678	426	11	RVA	max_steps	0	0	-14.6025	600
181	1783826652.188948	350	11	RCCA	max_steps	1	0	-2.5033	600
182	1783826658.506290	464	12	RCCA	max_steps	1	0	-3.5360	600
183	1783826695.737085	616	11	RCCA	max_steps	1	0	-2.6237	600
184	1783826713.106117	122	13	RCCA	max_steps	1	0	-2.0937	600
185	1783826728.537272	160	13	RCCA	success	1	1	4.6157	345
186	1783826745.649446	388	12	bridge	max_steps	0	0	-3.8529	600
187	1783826763.693022	502	11	RCCA	max_steps	1	0	-1.1018	600
188	1783826925.003986	350	12	RCCA	max_steps	1	0	-3.5371	600
189	1783826925.003986	122	14	RVA	max_steps	0	0	-6.8447	600
190	1783826925.003986	540	13	RCCA	max_steps	1	0	-1.6869	600
191	1783826925.003986	274	13	other	max_steps	0	0	-6.6166	600
192	1783826925.003986	502	12	RCCA	max_steps	1	0	-2.4645	600
193	1783826925.003986	616	12	bridge	max_steps	0	0	-7.3352	600
194	1783826925.003986	312	12	RVA	max_steps	0	0	-7.2398	600
195	1783826925.003986	160	14	RVA	max_steps	0	0	-4.9687	600
196	1783826925.003986	464	13	RCCA	max_steps	1	0	-1.1817	600
197	1783826925.003986	654	12	RCCA	success	1	1	3.6091	417
198	1783826925.003986	73	12	RCCA	max_steps	1	0	-0.8039	600
199	1783826925.003986	578	13	RVA	max_steps	0	0	-12.9967	600
200	1783826925.003986	198	13	RCCA	max_steps	1	0	-2.4301	600
201	1783826925.003986	388	13	RVA	max_steps	0	0	-5.6283	600
202	1783826925.003986	236	13	RVA	max_steps	0	0	-9.0323	600
203	1783826925.003986	426	12	RCCA	max_steps	0	0	-6.1445	600
204	1783827156.612523	616	13	RCCA	success	1	1	4.5499	133
205	1783827188.620308	464	14	RCCA	success	1	1	4.5566	198
206	1783827311.534314	616	14	RCCA	success	0	1	1.4149	342
207	1783827355.754360	426	13	RCCA	success	1	1	5.1694	505
208	1783827364.104663	73	13	RCCA	max_steps	1	0	-4.3257	600
209	1783827364.887123	122	15	RCCA	max_steps	0	0	-3.6782	600
210	1783827372.873004	312	13	RVA	max_steps	0	0	-4.2057	600
211	1783827383.253278	350	13	RCCA	max_steps	1	0	-1.8998	600
212	1783827386.389963	502	13	RCCA	max_steps	1	0	-2.6138	600
213	1783827397.728650	274	14	RCCA	max_steps	1	0	-5.9471	600
214	1783827403.216680	654	13	RVA	max_steps	0	0	-11.3706	600
215	1783827403.654917	578	14	RCCA	max_steps	1	0	-6.0000	600
216	1783827408.723219	388	14	RCCA	max_steps	1	0	-4.1788	600
217	1783827411.703774	540	14	RCCA	max_steps	1	0	-7.5934	600
218	1783827412.636748	236	14	RCCA	max_steps	1	0	-2.0473	600
219	1783827433.518833	160	15	other	max_steps	0	0	-19.2740	600
220	1783827463.256337	464	15	RCCA	max_steps	1	0	-1.8490	600
221	1783827501.579101	198	14	RCCA	max_steps	1	0	-1.6630	600
222	1783827536.319807	426	14	RCCA	success	1	1	3.5565	435
223	1783827573.782761	616	15	RCCA	max_steps	0	0	-7.9896	600
224	1783827606.016922	312	14	RCCA	success	1	1	4.9575	452
225	1783827641.514210	122	16	RCCA	max_steps	1	0	-4.2234	600
226	1783827687.774449	388	15	other	max_steps	0	0	-7.4177	600
227	1783827690.789544	502	14	RCCA	max_steps	1	0	-2.2987	600
228	1783827693.474302	274	15	RCCA	max_steps	1	0	-1.7891	600
229	1783827702.362953	73	14	RVA	max_steps	0	0	-12.7579	600
230	1783827705.524237	654	14	RVA	max_steps	0	0	-6.1294	600
231	1783827706.660562	578	15	RCCA	max_steps	1	0	-1.6216	600
232	1783827745.160904	616	16	RCCA	success	1	1	3.6791	374
233	1783827752.248197	160	16	RCCA	max_steps	1	0	-1.1637	600
234	1783827757.863562	236	15	RVA	max_steps	0	0	-14.3129	600
235	1783827758.271293	464	16	RCCA	max_steps	1	0	-1.5577	600
236	1783827787.057424	540	15	RVA	max_steps	0	0	-16.7637	600
237	1783827795.254670	198	15	bridge	max_steps	0	0	-3.3264	600
238	1783827826.274709	426	15	RCCA	max_steps	1	0	-1.7886	600
239	1783827861.071222	160	17	RCCA	success	1	1	4.7611	216
240	1783827877.885310	312	15	RCCA	max_steps	0	0	-6.4891	600
241	1783827936.193985	122	17	RCCA	max_steps	1	0	-1.6574	600
242	1783827964.981169	388	16	RCCA	max_steps	1	0	-3.2802	600
243	1783827985.907175	198	16	RCCA	success	1	1	2.9730	382
244	1783827994.049924	502	15	RCCA	max_steps	1	0	-1.9876	600
245	1783827999.677683	654	15	RCCA	max_steps	1	0	-2.1187	600
246	1783828008.042940	578	16	RVA	max_steps	0	0	-11.2079	600
247	1783828013.482437	73	15	RVA	max_steps	0	0	-11.4716	600
248	1783828013.769624	274	16	RCCA	max_steps	1	0	-2.6976	600
249	1783828021.390249	464	17	RVA	max_steps	0	0	-4.6604	600
250	1783828024.944685	616	17	RCCA	max_steps	1	0	-2.6771	600
251	1783828033.986015	122	18	RCCA	success	0	1	3.5127	197
252	1783828042.686193	236	16	other	max_steps	0	0	-6.2251	600
253	1783828101.320056	540	16	RCCA	max_steps	1	0	-1.4345	600
254	1783828137.430298	426	16	RVA	max_steps	0	0	-3.2296	600
255	1783828179.611813	160	18	RCCA	max_steps	1	0	-1.2879	600
256	1783828191.714546	198	17	RCCA	success	1	1	4.2548	423
257	1783828192.546912	312	16	RVA	max_steps	0	0	-11.0623	600
258	1783828200.769027	616	18	RCCA	success	1	1	5.1549	326
259	1783828276.539262	502	16	bridge	max_steps	0	0	-3.7272	600
260	1783828279.550122	236	17	RCCA	success	1	1	4.6095	470
261	1783828280.030400	578	17	RCCA	max_steps	0	0	-5.6028	600
262	1783828282.606344	388	17	RCCA	max_steps	1	0	-1.5752	600
263	1783828285.744666	654	16	bridge	max_steps	0	0	-4.9129	600
264	1783828305.918272	73	16	RCCA	max_steps	1	0	-2.2814	600
265	1783828309.421567	274	17	RCCA	max_steps	1	0	-1.1416	600
266	1783828350.681340	122	19	RVA	max_steps	0	0	-12.6833	600
267	1783828352.818814	464	18	RVA	max_steps	0	0	-19.7490	600
268	1783828380.933890	426	17	RCCA	success	0	1	0.7988	466
269	1783828409.655375	540	17	RCCA	max_steps	1	0	-1.2171	600
270	1783828460.774270	160	19	RVA	max_steps	0	0	-4.1791	600
271	1783828470.223543	312	17	RVA	max_steps	0	0	-5.5416	600
272	1783828471.001066	502	17	RCCA	success	1	1	4.7465	385
273	1783828486.811617	198	18	RCCA	max_steps	1	0	-1.8102	600
274	1783828506.287689	73	17	RCCA	success	1	1	3.5548	455
275	1783828520.298412	616	19	RCCA	max_steps	1	0	-1.0542	600
276	1783828562.514418	312	18	RCCA	success	1	1	4.5566	177
277	1783828563.238460	578	18	RVA	max_steps	0	0	-9.0518	600
278	1783828580.185169	236	18	RCCA	max_steps	1	0	-1.5362	600
279	1783828581.635032	654	17	RCCA	max_steps	1	0	-4.1656	600
280	1783828592.327262	388	18	RCCA	max_steps	1	0	-1.7273	600
281	1783828603.984262	350	14	RVA	max_steps	0	0	-24.1586	600
282	1783828627.812441	122	20	RCCA	max_steps	0	0	-8.8038	600
283	1783828641.360584	274	18	other	max_steps	0	0	-10.6686	600
284	1783828644.352781	464	19	RVA	max_steps	0	0	-2.3564	600
285	1783828674.459669	540	18	RCCA	max_steps	0	0	-5.1279	600
286	1783828690.413705	426	18	RCCA	max_steps	1	0	-8.8728	600
287	1783828740.756133	388	19	RCCA	success	0	1	3.3451	259
288	1783828763.591704	502	18	RCCA	success	1	1	5.1699	500
289	1783828766.222149	654	18	RCCA	success	1	1	3.9629	371
290	1783828963.268408	122	21	RCCA	max_steps	1	0	-2.5939	600
291	1783828963.268408	160	20	RCCA	max_steps	1	0	-1.2642	600
292	1783828963.268408	236	19	RCCA	max_steps	1	0	-1.7970	600
293	1783828963.268408	198	19	RVA	max_steps	0	0	-15.0237	600
294	1783828963.268408	426	19	RCCA	success	1	1	5.3149	451
295	1783828963.268408	464	20	RCCA	max_steps	0	0	-2.6384	600
296	1783828963.268408	312	19	RVA	max_steps	0	0	-4.7288	600
297	1783828963.268408	578	19	RVA	max_steps	0	0	-8.2945	600
298	1783828963.268408	73	18	bridge	max_steps	0	0	-1.9539	600
299	1783828963.268408	274	19	RVA	max_steps	0	0	-9.2574	600
300	1783828963.268408	616	20	RCCA	max_steps	1	0	-1.7724	600
301	1783828963.268408	540	19	RCCA	max_steps	1	0	-1.3328	600
302	1783829175.076804	122	22	RCCA	success	1	1	4.7786	155
303	1783829231.315289	1260	1	RCCA	success	1	1	4.7012	180
304	1783829278.413955	198	20	RCCA	success	0	1	2.3824	335
305	1783829393.985744	426	20	RVA	max_steps	0	0	-2.8820	600
306	1783829407.873958	1218	1	RCCA	max_steps	1	0	-2.3460	600
307	1783829426.418548	578	20	RCCA	max_steps	0	0	-10.5470	600
308	1783829428.610439	1176	1	RCCA	max_steps	1	0	-3.6751	600
309	1783829432.889867	464	21	other	max_steps	0	0	-14.3943	600
310	1783829437.332122	1134	1	RVA	max_steps	0	0	-11.0114	600
311	1783829440.437516	160	21	RCCA	max_steps	1	0	-4.0499	600
312	1783829440.547976	236	20	RCCA	max_steps	1	0	-1.5972	600
313	1783829448.292109	312	20	RCCA	max_steps	1	0	-3.2168	600
314	1783829448.811916	73	19	other	max_steps	0	0	-11.8966	600
315	1783829452.774374	540	20	RVA	max_steps	0	0	-11.9058	600
316	1783829454.768978	274	20	other	max_steps	0	0	-11.7936	600
317	1783829460.835481	616	21	RVA	max_steps	0	0	-8.5555	600
318	1783829485.562704	122	23	RCCA	max_steps	1	0	-1.7418	600
319	1783829521.101794	1260	2	RCCA	max_steps	1	0	-1.8154	600
320	1783829563.628636	1176	2	RCCA	success	1	1	4.7171	275
321	1783829594.715893	198	21	bridge	max_steps	0	0	-3.3971	600
322	1783829605.584877	1176	3	RCCA	success	1	1	4.3292	110
323	1783829677.743224	616	22	RCCA	success	1	1	4.6735	416
324	1783829693.324640	1260	3	RCCA	success	0	1	3.8451	365
325	1783829696.455335	1218	2	RCCA	max_steps	1	0	-1.7806	600
326	1783829719.278351	426	21	RCCA	max_steps	1	0	-5.7093	600
327	1783829727.165459	1134	2	RCCA	max_steps	1	0	-1.6258	600
328	1783829736.409438	578	21	RVA	max_steps	0	0	-7.1047	600
329	1783829737.304599	236	21	RCCA	max_steps	1	0	-3.1009	600
330	1783829753.785522	464	22	RVA	max_steps	0	0	-14.9877	600
331	1783829762.591236	274	21	RCCA	max_steps	1	0	-2.3955	600
332	1783829768.344110	160	22	RCCA	max_steps	1	0	-1.5202	600
333	1783829770.289639	312	21	bridge	max_steps	0	0	-2.7120	600
334	1783829777.748186	540	21	other	max_steps	0	0	-10.0796	600
335	1783829784.576047	122	24	RCCA	max_steps	1	0	-2.8174	600
336	1783829814.881842	73	20	RCCA	max_steps	0	0	-2.3841	600
337	1783829871.770311	1176	4	RCCA	max_steps	1	0	-5.4695	600
338	1783829884.473007	198	22	RCCA	max_steps	1	0	-2.8827	600
339	1783829930.223020	540	22	RCCA	success	1	1	4.7042	282
340	1783829933.489310	1260	4	RCCA	success	1	1	4.6130	504
341	1783829948.865487	464	23	RCCA	success	1	1	4.9245	375
342	1783829952.714560	122	25	RCCA	success	1	1	4.2175	363
343	1783829959.616263	616	23	RCCA	max_steps	1	0	-6.3378	600
344	1783829972.262123	578	22	RCCA	success	1	1	5.0445	450
345	1783829979.686661	1218	3	RCCA	max_steps	1	0	-2.5144	600
346	1783830044.019973	236	22	other	max_steps	0	0	-14.1172	600
347	1783830049.356844	160	23	RCCA	max_steps	1	0	-2.9834	600
348	1783830054.331087	1134	3	bridge	max_steps	0	0	-10.0070	600
349	1783830071.192971	312	22	RCCA	max_steps	1	0	-1.6061	600
350	1783830073.361081	426	22	RVA	max_steps	0	0	-14.7043	600
351	1783830079.027362	274	22	RCCA	max_steps	1	0	-1.5465	600
352	1783830113.881254	73	21	RCCA	max_steps	1	0	-2.5854	600
353	1783830134.597955	122	26	RCCA	success	1	1	3.9039	392
354	1783830163.640180	198	23	RCCA	max_steps	1	0	-2.4711	600
355	1783830170.361080	1176	5	RCCA	max_steps	1	0	-1.3937	600
356	1783830224.417223	464	24	RCCA	success	1	1	4.9445	595
357	1783830231.530408	616	24	bridge	max_steps	0	0	-2.9072	600
358	1783830232.804282	540	23	RCCA	max_steps	1	0	-1.8053	600
359	1783830234.446741	578	23	RVA	max_steps	0	0	-6.5950	600
360	1783830241.328341	1176	6	RCCA	success	1	1	4.2477	170
361	1783830248.720298	1218	4	RCCA	max_steps	1	0	-2.1628	600
362	1783830272.101964	198	24	RCCA	success	1	1	4.4752	221
363	1783830303.790401	236	23	RVA	max_steps	0	0	-3.6027	600
364	1783830314.911878	1260	5	RVA	max_steps	0	0	-26.9944	600
365	1783830316.882163	198	25	RCCA	success	1	1	4.4126	110
366	1783830324.269680	540	24	RCCA	success	1	1	4.7293	175
367	1783830340.927758	312	23	RVA	max_steps	0	0	-5.8797	600
368	1783830352.776972	160	24	RCCA	max_steps	1	0	-1.6083	600
369	1783830371.475289	274	23	RCCA	max_steps	1	0	-2.1234	600
370	1783830374.581018	426	23	RCCA	success	1	1	4.9594	548
371	1783830376.293567	1134	4	RCCA	max_steps	1	0	-1.3008	600
372	1783830432.764616	73	22	RCCA	max_steps	1	0	-1.5475	600
373	1783830451.297530	122	27	RCCA	max_steps	1	0	-1.9386	600
374	1783830498.441904	578	24	RVA	max_steps	0	0	-7.1040	600
375	1783830503.726111	1176	7	RVA	max_steps	0	0	-9.3129	600
376	1783830510.494327	464	25	other	max_steps	0	0	-9.6808	600
377	1783830537.514532	616	25	other	max_steps	0	0	-12.9363	600
378	1783830545.399114	1218	5	RCCA	max_steps	0	0	-10.1718	600
379	1783830567.294822	236	24	RCCA	max_steps	1	0	-3.1094	600
380	1783830613.775697	1260	6	bridge	max_steps	0	0	-3.2916	600
381	1783830622.276589	540	25	RCCA	max_steps	1	0	-1.5994	600
382	1783830630.383843	312	24	RCCA	max_steps	1	0	-1.7051	600
383	1783830636.942455	198	26	RCCA	max_steps	0	0	-2.6997	600
384	1783830641.542039	160	25	RCCA	max_steps	1	0	-4.6251	600
385	1783830646.203135	274	24	RVA	max_steps	0	0	-3.1652	600
386	1783830671.571753	426	24	RCCA	max_steps	1	0	-1.8219	600
387	1783830858.269934	274	25	RCCA	max_steps	1	0	-1.6969	600
388	1783830858.269934	464	26	RCCA	max_steps	1	0	-3.3308	600
389	1783830858.269934	198	27	RCCA	max_steps	1	0	-5.7475	600
390	1783830858.269934	236	25	bridge	max_steps	0	0	-3.8589	600
391	1783830858.269934	73	23	RVA	max_steps	0	0	-9.1612	600
392	1783830858.269934	578	25	RCCA	max_steps	1	0	-1.5669	600
393	1783830858.269934	1176	8	RVA	max_steps	0	0	-15.0776	600
394	1783830858.269934	616	26	RCCA	max_steps	1	0	-2.1461	600
395	1783830858.269934	160	26	RCCA	max_steps	1	0	-1.3036	600
396	1783830858.269934	1134	5	RCCA	max_steps	1	0	-2.5773	600
397	1783830858.269934	540	26	RVA	max_steps	0	0	-12.0329	600
398	1783830858.269934	312	25	RVA	max_steps	0	0	-2.7103	600
399	1783830858.269934	1260	7	RCCA	max_steps	1	0	-1.3098	600
